"","x"
"8042","no"
"8043","no"
"8044","yes"
"8045","no"
"8046","no"
"8047","yes"
"8048","no"
"8049","no"
"8050","no"
"8051","yes"
"8052","no"
"8053","yes"
"8054","yes"
"8055","no"
"8056","no"
"8057","no"
"8058","yes"
"8059","yes"
"8060","no"
"8061","yes"
"8062","no"
"8063","no"
"8064","no"
"8065","yes"
"8066","yes"
"8067","yes"
"8068","no"
"8069","no"
"8070","no"
"8071","no"
"8072","no"
"8073","no"
"8074","no"
"8075","no"
"8076","no"
"8077","no"
"8078","no"
"8079","yes"
"8080","yes"
"8081","yes"
"8082","no"
"8083","yes"
"8084","no"
"8085","yes"
"8086","no"
"8087","yes"
"8088","yes"
"8089","no"
"8090","yes"
"8091","yes"
"8092","no"
"8093","no"
"8094","no"
"8095","no"
"8096","no"
"8097","no"
"8098","no"
"8099","no"
"8100","no"
"8101","no"
"8102","no"
"8103","no"
"8104","yes"
"8105","yes"
"8106","no"
"8107","no"
"8108","no"
"8109","no"
"8110","no"
"8111","no"
"8112","no"
"8113","no"
"8114","no"
"8115","no"
"8116","no"
"8117","no"
"8118","no"
"8119","no"
"8120","no"
"8121","yes"
"8122","no"
"8123","no"
"8124","no"
"8125","no"
"8126","no"
"8127","no"
"8128","yes"
"8129","yes"
"8130","yes"
"8131","no"
"8132","no"
"8133","no"
"8134","yes"
"8135","no"
"8136","no"
"8137","no"
"8138","no"
"8139","no"
"8140","no"
"8141","no"
"8142","yes"
"8143","no"
"8144","no"
"8145","no"
"8146","no"
"8147","no"
"8148","no"
"8149","no"
"8150","no"
"8151","no"
"8152","no"
"8153","no"
"8154","no"
"8155","no"
"8156","no"
"8157","no"
"8158","no"
"8159","no"
"8160","no"
"8161","no"
"8162","no"
"8163","no"
"8164","no"
"8165","no"
"8166","no"
"8167","yes"
"8168","no"
"8169","no"
"8170","no"
"8171","yes"
"8172","yes"
"8173","no"
"8174","no"
"8175","no"
"8176","no"
"8177","no"
"8178","no"
"8179","no"
"8180","no"
"8181","no"
"8182","no"
"8183","no"
"8184","no"
"8185","no"
"8186","no"
"8187","no"
"8188","no"
"8189","no"
"8190","no"
"8191","no"
"8192","no"
"8193","no"
"8194","no"
"8195","no"
"8196","no"
"8197","no"
"8198","no"
"8199","no"
"8200","no"
"8201","no"
"8202","no"
"8203","no"
"8204","no"
"8205","no"
"8206","no"
"8207","no"
"8208","no"
"8209","no"
"8210","no"
"8211","yes"
"8212","no"
"8213","no"
"8214","no"
"8215","no"
"8216","no"
"8217","no"
"8218","no"
"8219","yes"
"8220","no"
"8221","yes"
"8222","no"
"8223","no"
"8224","yes"
"8225","no"
"8226","no"
"8227","no"
"8228","no"
"8229","yes"
"8230","no"
"8231","no"
"8232","no"
"8233","yes"
"8234","no"
"8235","no"
"8236","no"
"8237","yes"
"8238","no"
"8239","yes"
"8240","yes"
"8241","no"
"8242","no"
"8243","no"
"8244","no"
"8245","yes"
"8246","no"
"8247","no"
"8248","no"
"8249","no"
"8250","no"
"8251","yes"
"8252","no"
"8253","no"
"8254","no"
"8255","no"
"8256","no"
"8257","yes"
"8258","no"
"8259","no"
"8260","no"
"8261","yes"
"8262","no"
"8263","no"
"8264","no"
"8265","no"
"8266","no"
"8267","no"
"8268","no"
"8269","no"
"8270","no"
"8271","no"
"8272","no"
"8273","no"
"8274","no"
"8275","no"
"8276","yes"
"8277","yes"
"8278","no"
"8279","yes"
"8280","yes"
"8281","no"
"8282","no"
"8283","yes"
"8284","no"
"8285","yes"
"8286","no"
"8287","no"
"8288","no"
"8289","no"
"8290","no"
"8291","no"
"8292","no"
"8293","no"
"8294","no"
"8295","no"
"8296","no"
"8297","no"
"8298","no"
"8299","no"
"8300","no"
"8301","no"
"8302","no"
"8303","no"
"8304","no"
"8305","no"
"8306","no"
"8307","no"
"8308","no"
"8309","no"
"8310","no"
"8311","no"
"8312","no"
"8313","no"
"8314","no"
"8315","no"
"8316","no"
"8317","no"
"8318","no"
"8319","no"
"8320","no"
"8321","no"
"8322","no"
"8323","no"
"8324","no"
"8325","no"
"8326","no"
"8327","no"
"8328","no"
"8329","no"
"8330","no"
"8331","no"
"8332","yes"
"8333","no"
"8334","no"
"8335","no"
"8336","no"
"8337","no"
"8338","yes"
"8339","no"
"8340","no"
"8341","yes"
"8342","no"
"8343","no"
"8344","no"
"8345","no"
"8346","yes"
"8347","no"
"8348","no"
"8349","yes"
"8350","no"
"8351","no"
"8352","yes"
"8353","yes"
"8354","no"
"8355","yes"
"8356","no"
"8357","no"
"8358","no"
"8359","no"
"8360","no"
"8361","no"
"8362","no"
"8363","no"
"8364","no"
"8365","no"
"8366","yes"
"8367","no"
"8368","yes"
"8369","no"
"8370","no"
"8371","no"
"8372","no"
"8373","no"
"8374","no"
"8375","no"
"8376","no"
"8377","no"
"8378","no"
"8379","yes"
"8380","no"
"8381","no"
"8382","no"
"8383","no"
"8384","yes"
"8385","yes"
"8386","no"
"8387","no"
"8388","no"
"8389","no"
"8390","no"
"8391","no"
"8392","no"
"8393","no"
"8394","no"
"8395","no"
"8396","no"
"8397","no"
"8398","no"
"8399","no"
"8400","no"
"8401","no"
"8402","no"
"8403","no"
"8404","no"
"8405","yes"
"8406","yes"
"8407","no"
"8408","yes"
"8409","no"
"8410","no"
"8411","no"
"8412","no"
"8413","no"
"8414","yes"
"8415","yes"
"8416","no"
"8417","no"
"8418","no"
"8419","no"
"8420","no"
"8421","no"
"8422","yes"
"8423","no"
"8424","no"
"8425","no"
"8426","no"
"8427","no"
"8428","yes"
"8429","no"
"8430","no"
"8431","no"
"8432","no"
"8433","no"
"8434","no"
"8435","no"
"8436","yes"
"8437","yes"
"8438","yes"
"8439","no"
"8440","no"
"8441","no"
"8442","yes"
"8443","no"
"8444","no"
"8445","no"
"8446","yes"
"8447","yes"
"8448","yes"
"8449","no"
"8450","no"
"8451","no"
"8452","yes"
"8453","yes"
"8454","no"
"8455","no"
"8456","no"
"8457","no"
"8458","no"
"8459","no"
"8460","no"
"8461","no"
"8462","no"
"8463","no"
"8464","no"
"8465","no"
"8466","no"
"8467","no"
"8468","no"
"8469","yes"
"8470","no"
"8471","no"
"8472","no"
"8473","yes"
"8474","no"
"8475","no"
"8476","no"
"8477","no"
"8478","no"
"8479","yes"
"8480","no"
"8481","no"
"8482","no"
"8483","no"
"8484","no"
"8485","no"
"8486","no"
"8487","yes"
"8488","no"
"8489","no"
"8490","no"
"8491","no"
"8492","no"
"8493","no"
"8494","no"
"8495","no"
"8496","yes"
"8497","no"
"8498","no"
"8499","no"
"8500","no"
"8501","no"
"8502","no"
"8503","no"
"8504","no"
"8505","no"
"8506","no"
"8507","no"
"8508","no"
"8509","yes"
"8510","no"
"8511","no"
"8512","no"
"8513","no"
"8514","yes"
"8515","no"
"8516","no"
"8517","yes"
"8518","yes"
"8519","no"
"8520","no"
"8521","no"
"8522","no"
"8523","no"
"8524","no"
"8525","no"
"8526","no"
"8527","no"
"8528","yes"
"8529","no"
"8530","no"
"8531","no"
"8532","no"
"8533","no"
"8534","no"
"8535","no"
"8536","no"
"8537","no"
"8538","yes"
"8539","yes"
"8540","no"
"8541","no"
"8542","yes"
"8543","yes"
"8544","no"
"8545","no"
"8546","yes"
"8547","no"
"8548","no"
"8549","no"
"8550","no"
"8551","no"
"8552","no"
"8553","no"
"8554","no"
"8555","no"
"8556","yes"
"8557","no"
"8558","no"
"8559","no"
"8560","no"
"8561","no"
"8562","yes"
"8563","no"
"8564","no"
"8565","no"
"8566","no"
"8567","no"
"8568","no"
"8569","no"
"8570","no"
"8571","no"
"8572","no"
"8573","no"
"8574","no"
"8575","no"
"8576","no"
"8577","no"
"8578","no"
"8579","no"
"8580","no"
"8581","no"
"8582","no"
"8583","no"
"8584","no"
"8585","no"
"8586","no"
"8587","yes"
"8588","no"
"8589","no"
"8590","no"
"8591","no"
"8592","no"
"8593","no"
"8594","no"
"8595","yes"
"8596","no"
"8597","no"
"8598","no"
"8599","yes"
"8600","no"
"8601","no"
"8602","no"
"8603","no"
"8604","no"
"8605","no"
"8606","no"
"8607","no"
"8608","yes"
"8609","no"
"8610","no"
"8611","no"
"8612","no"
"8613","no"
"8614","no"
"8615","no"
"8616","no"
"8617","no"
"8618","no"
"8619","yes"
"8620","yes"
"8621","no"
"8622","no"
"8623","no"
"8624","yes"
"8625","no"
"8626","no"
"8627","no"
"8628","yes"
"8629","no"
"8630","no"
"8631","no"
"8632","yes"
"8633","no"
"8634","no"
"8635","no"
"8636","no"
"8637","no"
"8638","yes"
"8639","no"
"8640","no"
"8641","yes"
"8642","no"
"8643","yes"
"8644","no"
"8645","no"
"8646","no"
"8647","no"
"8648","no"
"8649","no"
"8650","no"
"8651","no"
"8652","no"
"8653","no"
"8654","yes"
"8655","no"
"8656","yes"
"8657","yes"
"8658","no"
"8659","no"
"8660","yes"
"8661","no"
"8662","no"
"8663","no"
"8664","no"
"8665","yes"
"8666","no"
"8667","no"
"8668","no"
"8669","no"
"8670","no"
"8671","no"
"8672","yes"
"8673","yes"
"8674","no"
"8675","no"
"8676","no"
"8677","no"
"8678","no"
"8679","no"
"8680","no"
"8681","no"
"8682","no"
"8683","no"
"8684","no"
"8685","no"
"8686","no"
"8687","no"
"8688","yes"
"8689","no"
"8690","no"
"8691","yes"
"8692","yes"
"8693","yes"
"8694","no"
"8695","yes"
"8696","yes"
"8697","no"
"8698","yes"
"8699","no"
"8700","no"
"8701","no"
"8702","yes"
"8703","no"
"8704","no"
"8705","no"
"8706","yes"
"8707","no"
"8708","no"
"8709","no"
"8710","yes"
"8711","no"
"8712","no"
"8713","no"
"8714","no"
"8715","no"
"8716","yes"
"8717","no"
"8718","no"
"8719","yes"
"8720","yes"
"8721","no"
"8722","no"
"8723","no"
"8724","yes"
"8725","no"
"8726","no"
"8727","no"
"8728","no"
"8729","yes"
"8730","no"
"8731","no"
"8732","no"
"8733","no"
"8734","no"
"8735","no"
"8736","no"
"8737","no"
"8738","no"
"8739","yes"
"8740","no"
"8741","no"
"8742","yes"
"8743","no"
"8744","no"
"8745","yes"
"8746","yes"
"8747","no"
"8748","no"
"8749","no"
"8750","no"
"8751","no"
"8752","no"
"8753","no"
"8754","yes"
"8755","yes"
"8756","no"
"8757","no"
"8758","no"
"8759","no"
"8760","no"
"8761","no"
"8762","no"
"8763","no"
"8764","no"
"8765","no"
"8766","no"
"8767","yes"
"8768","yes"
"8769","no"
"8770","yes"
"8771","no"
"8772","no"
"8773","yes"
"8774","yes"
"8775","no"
"8776","no"
"8777","no"
"8778","no"
"8779","no"
"8780","no"
"8781","no"
"8782","no"
"8783","no"
"8784","no"
"8785","yes"
"8786","no"
"8787","no"
"8788","no"
"8789","no"
"8790","no"
"8791","yes"
"8792","no"
"8793","no"
"8794","no"
"8795","no"
"8796","yes"
"8797","no"
"8798","no"
"8799","no"
"8800","yes"
"8801","no"
"8802","yes"
"8803","no"
"8804","no"
"8805","no"
"8806","yes"
"8807","no"
"8808","no"
"8809","no"
"8810","no"
"8811","no"
"8812","no"
"8813","no"
"8814","yes"
"8815","no"
"8816","no"
"8817","no"
"8818","no"
"8819","no"
"8820","no"
"8821","no"
"8822","no"
"8823","yes"
"8824","yes"
"8825","no"
"8826","yes"
"8827","no"
"8828","yes"
"8829","yes"
"8830","no"
"8831","no"
"8832","no"
"8833","no"
"8834","no"
"8835","no"
"8836","yes"
"8837","no"
"8838","no"
"8839","no"
"8840","no"
"8841","no"
"8842","yes"
"8843","yes"
"8844","no"
"8845","no"
"8846","no"
"8847","no"
"8848","no"
"8849","no"
"8850","yes"
"8851","no"
"8852","no"
"8853","yes"
"8854","no"
"8855","no"
"8856","no"
"8857","no"
"8858","no"
"8859","no"
"8860","yes"
"8861","no"
"8862","no"
"8863","no"
"8864","yes"
"8865","no"
"8866","no"
"8867","no"
"8868","yes"
"8869","no"
"8870","no"
"8871","no"
"8872","no"
"8873","yes"
"8874","yes"
"8875","no"
"8876","no"
"8877","no"
"8878","no"
"8879","no"
"8880","no"
"8881","no"
"8882","yes"
"8883","yes"
"8884","yes"
"8885","no"
"8886","no"
"8887","no"
"8888","no"
"8889","no"
"8890","no"
"8891","no"
"8892","no"
"8893","yes"
"8894","no"
"8895","no"
"8896","yes"
"8897","yes"
"8898","yes"
"8899","no"
"8900","yes"
"8901","no"
"8902","no"
"8903","no"
"8904","no"
"8905","yes"
"8906","yes"
"8907","yes"
"8908","no"
"8909","yes"
"8910","yes"
"8911","no"
"8912","no"
"8913","yes"
"8914","yes"
"8915","no"
"8916","yes"
"8917","no"
"8918","no"
"8919","no"
"8920","no"
"8921","no"
"8922","yes"
"8923","no"
"8924","yes"
"8925","yes"
"8926","no"
"8927","no"
"8928","no"
"8929","no"
"8930","yes"
"8931","yes"
"8932","yes"
"8933","yes"
"8934","no"
"8935","yes"
"8936","yes"
"8937","no"
"8938","yes"
"8939","no"
"8940","no"
"8941","yes"
"8942","yes"
"8943","no"
"8944","no"
"8945","no"
"8946","no"
"8947","yes"
"8948","no"
"8949","no"
"8950","yes"
"8951","no"
"8952","no"
"8953","yes"
"8954","no"
"8955","yes"
"8956","no"
"8957","no"
"8958","no"
"8959","yes"
"8960","no"
"8961","no"
"8962","no"
"8963","no"
"8964","no"
"8965","no"
"8966","no"
"8967","no"
"8968","no"
"8969","no"
"8970","yes"
"8971","no"
"8972","no"
"8973","no"
"8974","no"
"8975","no"
"8976","no"
"8977","no"
"8978","no"
"8979","no"
"8980","no"
"8981","no"
"8982","yes"
"8983","no"
"8984","no"
"8985","yes"
"8986","no"
"8987","yes"
"8988","yes"
"8989","no"
"8990","no"
"8991","yes"
"8992","no"
"8993","no"
"8994","yes"
"8995","yes"
"8996","no"
"8997","no"
"8998","yes"
"8999","no"
"9000","no"
"9001","no"
"9002","no"
"9003","yes"
"9004","no"
"9005","no"
"9006","no"
"9007","no"
"9008","no"
"9009","yes"
"9010","no"
"9011","yes"
"9012","no"
"9013","yes"
"9014","yes"
"9015","no"
"9016","yes"
"9017","no"
"9018","yes"
"9019","no"
"9020","no"
"9021","yes"
"9022","no"
"9023","no"
"9024","no"
"9025","yes"
"9026","no"
"9027","no"
"9028","no"
"9029","yes"
"9030","yes"
"9031","no"
"9032","no"
"9033","yes"
"9034","no"
"9035","no"
"9036","yes"
"9037","yes"
"9038","yes"
"9039","yes"
"9040","no"
"9041","no"
"9042","yes"
"9043","yes"
"9044","no"
"9045","no"
"9046","no"
"9047","yes"
"9048","yes"
"9049","no"
"9050","no"
"9051","no"
"9052","no"
"9053","no"
"9054","yes"
"9055","no"
"9056","yes"
"9057","yes"
"9058","no"
"9059","yes"
"9060","yes"
"9061","no"
"9062","yes"
"9063","yes"
"9064","no"
"9065","no"
"9066","no"
"9067","no"
"9068","no"
"9069","no"
"9070","yes"
"9071","no"
"9072","no"
"9073","no"
"9074","yes"
"9075","no"
"9076","no"
"9077","no"
"9078","yes"
"9079","no"
"9080","no"
"9081","yes"
"9082","no"
"9083","yes"
"9084","yes"
"9085","no"
"9086","yes"
"9087","yes"
"9088","no"
"9089","no"
"9090","yes"
"9091","no"
"9092","no"
"9093","no"
"9094","yes"
"9095","no"
"9096","no"
"9097","no"
"9098","no"
"9099","yes"
"9100","no"
"9101","no"
"9102","no"
"9103","no"
"9104","yes"
"9105","no"
"9106","no"
"9107","no"
"9108","no"
"9109","no"
"9110","no"
"9111","no"
"9112","no"
"9113","no"
"9114","no"
"9115","yes"
"9116","no"
"9117","no"
"9118","no"
"9119","no"
"9120","no"
"9121","no"
"9122","no"
"9123","no"
"9124","no"
"9125","no"
"9126","yes"
"9127","yes"
"9128","yes"
"9129","yes"
"9130","no"
"9131","no"
"9132","no"
"9133","no"
"9134","no"
"9135","no"
"9136","yes"
"9137","yes"
"9138","no"
"9139","no"
"9140","no"
"9141","no"
"9142","no"
"9143","no"
"9144","yes"
"9145","yes"
"9146","no"
"9147","no"
"9148","no"
"9149","no"
"9150","yes"
"9151","no"
"9152","no"
"9153","no"
"9154","yes"
"9155","no"
"9156","no"
"9157","no"
"9158","no"
"9159","no"
"9160","no"
"9161","no"
"9162","yes"
"9163","yes"
"9164","no"
"9165","no"
"9166","no"
"9167","yes"
"9168","no"
"9169","yes"
"9170","yes"
"9171","yes"
"9172","no"
"9173","yes"
"9174","no"
"9175","no"
"9176","no"
"9177","no"
"9178","no"
"9179","no"
"9180","yes"
"9181","no"
"9182","yes"
"9183","no"
"9184","yes"
"9185","yes"
"9186","yes"
"9187","no"
"9188","yes"
"9189","no"
"9190","no"
"9191","yes"
"9192","no"
"9193","no"
"9194","no"
"9195","no"
"9196","yes"
"9197","no"
"9198","no"
"9199","yes"
"9200","yes"
"9201","no"
"9202","no"
"9203","no"
"9204","yes"
"9205","no"
"9206","yes"
"9207","yes"
"9208","no"
"9209","no"
"9210","no"
"9211","no"
"9212","no"
"9213","yes"
"9214","no"
"9215","no"
"9216","no"
"9217","no"
"9218","no"
"9219","no"
"9220","no"
"9221","no"
"9222","no"
"9223","no"
"9224","yes"
"9225","yes"
"9226","no"
"9227","yes"
"9228","yes"
"9229","no"
"9230","no"
"9231","no"
"9232","no"
"9233","no"
"9234","yes"
"9235","no"
"9236","no"
"9237","no"
"9238","yes"
"9239","no"
"9240","no"
"9241","yes"
"9242","no"
"9243","no"
"9244","no"
"9245","no"
"9246","no"
"9247","no"
"9248","no"
"9249","no"
"9250","yes"
"9251","no"
"9252","no"
"9253","no"
"9254","no"
"9255","no"
"9256","no"
"9257","yes"
"9258","no"
"9259","no"
"9260","no"
"9261","yes"
"9262","no"
"9263","no"
"9264","yes"
"9265","yes"
"9266","no"
"9267","no"
"9268","no"
"9269","no"
"9270","no"
"9271","no"
"9272","yes"
"9273","no"
"9274","no"
"9275","yes"
"9276","no"
"9277","yes"
"9278","yes"
"9279","no"
"9280","yes"
"9281","no"
"9282","no"
"9283","no"
"9284","no"
"9285","no"
"9286","no"
"9287","no"
"9288","no"
"9289","no"
"9290","no"
"9291","no"
"9292","no"
"9293","no"
"9294","no"
"9295","no"
"9296","yes"
"9297","no"
"9298","no"
"9299","yes"
"9300","no"
"9301","no"
"9302","no"
"9303","yes"
"9304","no"
"9305","no"
"9306","no"
"9307","no"
"9308","no"
"9309","no"
"9310","yes"
"9311","no"
"9312","no"
"9313","no"
"9314","no"
"9315","no"
"9316","no"
"9317","no"
"9318","no"
"9319","no"
"9320","no"
"9321","no"
"9322","no"
"9323","no"
"9324","no"
"9325","no"
"9326","no"
"9327","no"
"9328","no"
"9329","no"
"9330","no"
"9331","yes"
"9332","no"
"9333","no"
"9334","yes"
"9335","no"
"9336","no"
"9337","yes"
"9338","no"
"9339","no"
"9340","no"
"9341","no"
"9342","yes"
"9343","no"
"9344","no"
"9345","no"
"9346","yes"
"9347","yes"
"9348","no"
"9349","no"
"9350","no"
"9351","no"
"9352","no"
"9353","yes"
"9354","no"
"9355","no"
"9356","no"
"9357","no"
"9358","no"
"9359","no"
"9360","no"
"9361","no"
"9362","no"
"9363","no"
"9364","yes"
"9365","no"
"9366","no"
"9367","no"
"9368","no"
"9369","yes"
"9370","no"
"9371","no"
"9372","no"
"9373","yes"
"9374","no"
"9375","no"
"9376","yes"
"9377","no"
"9378","no"
"9379","no"
"9380","yes"
"9381","yes"
"9382","yes"
"9383","no"
"9384","no"
"9385","no"
"9386","yes"
"9387","yes"
"9388","yes"
"9389","no"
"9390","yes"
"9391","no"
"9392","no"
"9393","no"
"9394","no"
"9395","no"
"9396","no"
"9397","yes"
"9398","no"
"9399","no"
"9400","no"
"9401","yes"
"9402","no"
"9403","no"
"9404","no"
"9405","no"
"9406","no"
"9407","no"
"9408","no"
"9409","yes"
"9410","no"
"9411","yes"
"9412","yes"
"9413","yes"
"9414","yes"
"9415","yes"
"9416","yes"
"9417","yes"
"9418","yes"
"9419","yes"
"9420","yes"
"9421","yes"
"9422","yes"
"9423","yes"
"9424","yes"
"9425","yes"
"9426","yes"
"9427","yes"
"9428","yes"
"9429","yes"
"9430","yes"
"9431","yes"
"9432","yes"
"9433","yes"
"9434","yes"
"9435","yes"
"9436","yes"
"9437","yes"
"9438","yes"
"9439","yes"
"9440","yes"
"9441","yes"
"9442","yes"
"9443","yes"
"9444","yes"
"9445","yes"
"9446","yes"
"9447","yes"
"9448","yes"
"9449","yes"
"9450","yes"
"9451","yes"
"9452","yes"
"9453","yes"
"9454","yes"
"9455","yes"
"9456","yes"
"9457","yes"
"9458","yes"
"9459","yes"
"9460","yes"
"9461","yes"
"9462","yes"
"9463","yes"
"9464","yes"
"9465","yes"
"9466","yes"
"9467","yes"
"9468","yes"
"9469","yes"
"9470","yes"
"9471","yes"
"9472","yes"
"9473","yes"
"9474","yes"
"9475","yes"
"9476","yes"
"9477","yes"
"9478","yes"
"9479","yes"
"9480","yes"
"9481","yes"
"9482","yes"
"9483","yes"
"9484","yes"
"9485","yes"
"9486","yes"
"9487","yes"
"9488","yes"
"9489","yes"
"9490","yes"
"9491","yes"
"9492","yes"
"9493","yes"
"9494","yes"
"9495","yes"
"9496","no"
"9497","yes"
"9498","no"
"9499","yes"
"9500","yes"
"9501","yes"
"9502","yes"
"9503","yes"
"9504","no"
"9505","no"
"9506","yes"
"9507","yes"
"9508","no"
"9509","no"
"9510","yes"
"9511","no"
"9512","no"
"9513","no"
"9514","yes"
"9515","no"
"9516","yes"
"9517","yes"
"9518","yes"
"9519","no"
"9520","no"
"9521","yes"
"9522","no"
"9523","no"
"9524","no"
"9525","no"
"9526","no"
"9527","no"
"9528","yes"
"9529","no"
"9530","no"
"9531","yes"
"9532","yes"
"9533","yes"
"9534","yes"
"9535","yes"
"9536","no"
"9537","no"
"9538","no"
"9539","yes"
"9540","no"
"9541","yes"
"9542","no"
"9543","yes"
"9544","no"
"9545","yes"
"9546","no"
"9547","no"
"9548","yes"
"9549","no"
"9550","no"
"9551","no"
"9552","yes"
"9553","no"
"9554","no"
"9555","no"
"9556","no"
"9557","yes"
"9558","yes"
"9559","no"
"9560","no"
"9561","no"
"9562","no"
"9563","no"
"9564","no"
"9565","no"
"9566","yes"
"9567","no"
"9568","no"
"9569","no"
"9570","no"
"9571","no"
"9572","no"
"9573","yes"
"9574","no"
"9575","no"
"9576","no"
"9577","no"
"9578","no"
"9579","yes"
"9580","yes"
"9581","no"
"9582","yes"
"9583","no"
"9584","yes"
"9585","no"
"9586","yes"
"9587","no"
"9588","no"
"9589","yes"
"9590","no"
"9591","no"
"9592","no"
"9593","yes"
"9594","no"
"9595","no"
"9596","yes"
"9597","yes"
"9598","no"
"9599","no"
"9600","yes"
"9601","no"
"9602","no"
"9603","no"
"9604","no"
"9605","no"
"9606","no"
"9607","no"
"9608","yes"
"9609","yes"
"9610","no"
"9611","no"
"9612","no"
"9613","no"
"9614","yes"
"9615","no"
"9616","no"
"9617","yes"
"9618","no"
"9619","no"
"9620","yes"
"9621","no"
"9622","no"
"9623","no"
"9624","no"
"9625","no"
"9626","no"
"9627","no"
"9628","no"
"9629","no"
"9630","no"
"9631","yes"
"9632","no"
"9633","no"
"9634","yes"
"9635","no"
"9636","no"
"9637","yes"
"9638","no"
"9639","yes"
"9640","yes"
"9641","yes"
"9642","yes"
"9643","no"
"9644","yes"
"9645","yes"
"9646","no"
"9647","no"
"9648","no"
"9649","no"
"9650","yes"
"9651","no"
"9652","yes"
"9653","no"
"9654","yes"
"9655","no"
"9656","yes"
"9657","yes"
"9658","no"
"9659","yes"
"9660","yes"
"9661","no"
"9662","yes"
"9663","yes"
"9664","yes"
"9665","no"
"9666","yes"
"9667","no"
"9668","yes"
"9669","yes"
"9670","yes"
"9671","no"
"9672","yes"
"9673","no"
"9674","yes"
"9675","no"
"9676","yes"
"9677","yes"
"9678","yes"
"9679","no"
"9680","no"
"9681","yes"
"9682","no"
"9683","yes"
"9684","yes"
"9685","no"
"9686","no"
"9687","no"
"9688","yes"
"9689","no"
"9690","no"
"9691","no"
"9692","yes"
"9693","no"
"9694","no"
"9695","yes"
"9696","yes"
"9697","yes"
"9698","yes"
"9699","yes"
"9700","no"
"9701","yes"
"9702","yes"
"9703","yes"
"9704","yes"
"9705","yes"
"9706","yes"
"9707","no"
"9708","no"
"9709","yes"
"9710","yes"
"9711","yes"
"9712","no"
"9713","no"
"9714","yes"
"9715","no"
"9716","no"
"9717","no"
"9718","yes"
"9719","no"
"9720","no"
"9721","no"
"9722","no"
"9723","no"
"9724","no"
"9725","yes"
"9726","no"
"9727","no"
"9728","yes"
"9729","no"
"9730","yes"
"9731","yes"
"9732","no"
"9733","no"
"9734","yes"
"9735","no"
"9736","no"
"9737","no"
"9738","no"
"9739","no"
"9740","no"
"9741","yes"
"9742","no"
"9743","yes"
"9744","no"
"9745","no"
"9746","no"
"9747","no"
"9748","yes"
"9749","yes"
"9750","yes"
"9751","yes"
"9752","no"
"9753","no"
"9754","yes"
"9755","yes"
"9756","no"
"9757","yes"
"9758","no"
"9759","no"
"9760","no"
"9761","yes"
"9762","no"
"9763","no"
"9764","yes"
"9765","no"
"9766","yes"
"9767","yes"
"9768","yes"
"9769","no"
"9770","yes"
"9771","no"
"9772","no"
"9773","no"
"9774","no"
"9775","no"
"9776","yes"
"9777","no"
"9778","yes"
"9779","yes"
"9780","yes"
"9781","yes"
"9782","yes"
"9783","yes"
"9784","no"
"9785","yes"
"9786","yes"
"9787","yes"
"9788","yes"
"9789","yes"
"9790","yes"
"9791","yes"
"9792","yes"
"9793","no"
"9794","no"
"9795","no"
"9796","no"
"9797","no"
"9798","yes"
"9799","no"
"9800","no"
"9801","yes"
"9802","no"
"9803","no"
"9804","yes"
"9805","yes"
"9806","no"
"9807","yes"
"9808","yes"
"9809","yes"
"9810","yes"
"9811","no"
"9812","no"
"9813","no"
"9814","yes"
"9815","no"
"9816","no"
"9817","yes"
"9818","yes"
"9819","no"
"9820","no"
"9821","no"
"9822","no"
"9823","no"
"9824","no"
"9825","yes"
"9826","yes"
"9827","yes"
"9828","no"
"9829","yes"
"9830","no"
"9831","no"
"9832","yes"
"9833","no"
"9834","yes"
"9835","yes"
"9836","yes"
"9837","no"
"9838","no"
"9839","no"
"9840","no"
"9841","no"
"9842","yes"
"9843","no"
"9844","yes"
"9845","no"
"9846","no"
"9847","no"
"9848","no"
"9849","no"
"9850","yes"
"9851","yes"
"9852","no"
"9853","no"
"9854","no"
"9855","no"
"9856","no"
"9857","yes"
"9858","yes"
"9859","no"
"9860","no"
"9861","yes"
"9862","no"
"9863","no"
"9864","yes"
"9865","no"
"9866","yes"
"9867","no"
"9868","no"
"9869","no"
"9870","no"
"9871","no"
"9872","no"
"9873","yes"
"9874","no"
"9875","no"
"9876","no"
"9877","yes"
"9878","yes"
"9879","yes"
"9880","yes"
"9881","yes"
"9882","no"
"9883","yes"
"9884","yes"
"9885","yes"
"9886","no"
"9887","no"
"9888","yes"
"9889","yes"
"9890","yes"
"9891","yes"
"9892","no"
"9893","yes"
"9894","no"
"9895","yes"
"9896","no"
"9897","no"
"9898","yes"
"9899","no"
"9900","yes"
"9901","no"
"9902","no"
"9903","yes"
"9904","yes"
"9905","yes"
"9906","no"
"9907","no"
"9908","no"
"9909","yes"
"9910","yes"
"9911","yes"
"9912","no"
"9913","no"
"9914","no"
"9915","no"
"9916","no"
"9917","no"
"9918","no"
"9919","yes"
"9920","yes"
"9921","yes"
"9922","no"
"9923","no"
"9924","no"
"9925","no"
"9926","yes"
"9927","no"
"9928","no"
"9929","yes"
"9930","no"
"9931","no"
"9932","no"
"9933","yes"
"9934","yes"
"9935","yes"
"9936","no"
"9937","no"
"9938","yes"
"9939","no"
"9940","yes"
"9941","no"
"9942","no"
"9943","yes"
"9944","yes"
"9945","no"
"9946","yes"
"9947","no"
"9948","no"
"9949","yes"
"9950","yes"
"9951","yes"
"9952","yes"
"9953","yes"
"9954","yes"
